time,seconds_elapsed,z,y,x
1748517865863652600,0.226652587890625,8.18674373626709,4.7865424156188965,1.5074782371520996
1748517865882460700,0.245460693359375,8.18674373626709,4.755435943603516,1.3854442834854126
1748517865901269000,0.26426904296875,8.222636222839355,4.8176493644714355,1.4883357286453247
1748517865920077000,0.2830771484375,8.239385604858398,4.896612644195557,1.7587246894836426
1748517865938885000,0.301885009765625,8.296813011169434,4.796113967895508,1.7754744291305542
1748517865957693400,0.320693359375,8.437990188598633,4.772185802459717,1.5314065217971802
1748517865976501500,0.33950146484375,8.370990753173828,4.683651447296143,1.4093725681304932
1748517865995309600,0.3583095703125,8.342276573181152,4.77457857131958,1.4979069232940674
1748517866014117600,0.37711767578125,8.359026908874512,4.810471057891846,1.581655740737915
1748517866032925700,0.39592578125,8.282456398010254,4.805685043334961,1.6319050788879395
1748517866051734000,0.414734130859375,8.222636222839355,4.827220439910889,1.5481562614440918
1748517866070542000,0.4335419921875,8.16281509399414,4.822434902191162,1.526620864868164
1748517866089350100,0.45235009765625,8.141280174255371,4.8176493644714355,1.4979069232940674
1748517866108158200,0.471158203125,8.234600067138672,4.784149646759033,1.4620146751403809
1748517866126966500,0.489966552734375,8.181958198547363,4.805685043334961,1.423729419708252
1748517866145774600,0.508774658203125,8.260921478271484,4.858327388763428,1.5170495510101318
1748517866164582700,0.527582763671875,8.236992835998535,4.721936225891113,1.5936198234558105
1748517866183391000,0.546390869140625,8.308777809143066,4.745864391326904,1.4739787578582764
1748517866202199000,0.565198974609375,8.275278091430664,4.7697930335998535,1.3710874319076538
1748517866221007000,0.584007080078125,8.284849166870117,4.726722240447998,1.4763715267181396
1748517866239815400,0.6028154296875,8.387741088867188,4.765007019042969,1.6390835046768188
1748517866258623500,0.62162353515625,8.44277572631836,4.733900547027588,1.6079767942428589
1748517866277431600,0.640431640625,8.373383522033691,4.702793598175049,1.3423734903335571
1748517866296239600,0.659239501953125,8.256134986877441,4.707579612731934,1.2993026971817017
1748517866315048000,0.6780478515625,8.244171142578125,4.767399787902832,1.4979069232940674
1748517866333856000,0.69685595703125,8.227421760559082,4.767399787902832,1.5433706045150757
1748517866352664000,0.7156640625,8.222636222839355,4.815256595611572,1.4715858697891235
1748517866371472400,0.734472412109375,8.19392204284668,4.808077812194824,1.5337992906570435
1748517866390280400,0.753280517578125,8.339883804321289,4.84397029876709,1.5744773149490356
1748517866409088500,0.772088623046875,8.51456069946289,4.791328430175781,1.581655740737915
1748517866427896800,0.790896728515625,8.676973342895508,4.7697930335998535,1.5960127115249634
1748517866446705000,0.809704833984375,8.571988105773926,4.791328430175781,1.6271194219589233
1748517866465513000,0.828512939453125,8.382954597473145,4.867898464202881,1.5026925802230835
1748517866484321300,0.8473212890625,8.265707015991211,4.894219398498535,1.4404792785644531
1748517866503129300,0.86612939453125,8.174779891967773,4.860720157623291,1.3830515146255493
1748517866521937700,0.884937744140625,8.129315376281738,4.841577529907227,1.2969099283218384
1748517866540745700,0.903745849609375,8.153244018554688,4.824827671051025,1.397408366203308
1748517866559553800,0.9225537109375,8.268099784851074,4.803292274475098,1.4883357286453247
1748517866578362000,0.941362060546875,8.375776290893555,4.805685043334961,1.4093725681304932
1748517866597170200,0.960170166015625,8.382954597473145,4.803292274475098,1.3950155973434448
1748517866615978500,0.978978515625,8.306385040283203,4.779364109039307,1.2945170402526855
1748517866634786600,0.99778662109375,8.253742218017578,4.779364109039307,1.2251251935958862
1748517866653594600,1.0165947265625,8.184350967407227,4.803292274475098,1.3567304611206055
1748517866672403000,1.03540283203125,8.241778373718262,4.84397029876709,1.4715858697891235
1748517866691211000,1.0542109375,8.414061546325684,4.870291233062744,1.4811571836471558
