time,seconds_elapsed,z,y,x
1748517865854248700,0.217248779296875,0.010231691412627697,0.05238015204668045,0.06368082761764526
1748517865873056800,0.236056884765625,-0.001985253533348441,0.04504998400807381,0.04169032722711563
1748517865891864800,0.25486474609375,0.0261137206107378,0.019394399598240852,0.03924693539738655
1748517865910673000,0.2736728515625,0.050547610968351364,-0.0587940476834774,0.02214321307837963
1748517865929481000,0.29248095703125,0.02489202655851841,-0.07101099193096161,0.0038177953101694584
1748517865948289300,0.311289306640625,-0.021532366052269936,0.007177455350756645,-0.0022906772792339325
1748517865967097300,0.330097412109375,-0.021532366052269936,0.03649812191724777,-0.007177455350756645
1748517865985905400,0.348905517578125,0.017561858519911766,0.060932014137506485,0.008704573847353458
1748517866004713700,0.367713623046875,0.037108972668647766,0.05115845799446106,0.00992626789957285
1748517866023521800,0.386521728515625,0.033443886786699295,0.0328330397605896,0.023364907130599022
1748517866042329900,0.405329833984375,0.01511846948415041,0.042606595903635025,0.046577103435993195
1748517866061138000,0.424137939453125,-0.005650337319821119,0.03161134570837021,0.05635065957903862
1748517866079946200,0.4429462890625,-0.020310672000050545,0.0328330397605896,0.028251685202121735
1748517866098754300,0.46175439453125,-0.0032069480512291193,0.07559234648942947,-0.007177455350756645
1748517866117562400,0.480562255859375,0.0065666078589856625,0.07070557028055191,-0.0035123717971146107
1748517866136370400,0.499370361328125,0.0004581354442052543,-0.0050394898280501366,0.016034740954637527
1748517866155178800,0.5181787109375,-0.020310672000050545,-0.09300149232149124,0.00259610079228878
1748517866173986800,0.53698681640625,-0.03008422814309597,0.007177455350756645,-0.004734066314995289
1748517866192795000,0.555794921875,-0.004428642801940441,0.08780929446220398,-0.026724567636847496
1748517866211603000,0.57460302734375,0.029778804630041122,0.04504998400807381,-0.062153708189725876
1748517866230411300,0.593411376953125,0.034665580838918686,-0.0038177953101694584,-0.059710320085287094
1748517866249219300,0.61221923828125,0.0004581354442052543,-0.00259610079228878,-0.01817270554602146
1748517866268027400,0.63102734375,-0.036192700266838074,0.01572931744158268,0.028251685202121735
1748517866286835700,0.649835693359375,-0.009315420873463154,0.03771981969475746,0.0587940476834774
1748517866305643800,0.668643798828125,0.04321744292974472,0.030389651656150818,0.0587940476834774
1748517866324451800,0.687451904296875,0.04810422286391258,0.025502873584628105,0.046577103435993195
1748517866343260200,0.70626025390625,0.02367033064365387,0.026724567636847496,0.0331384651362896
1748517866362068200,0.725068115234375,0.017561858519911766,0.010842538438737392,-0.004734066314995289
1748517866380876300,0.743876220703125,0.01511846948415041,0.01572931744158268,-0.05726693198084831
1748517866399684600,0.7626845703125,0.02489202655851841,0.0328330397605896,-0.08047912269830704
1748517866418492700,0.78149267578125,0.0261137206107378,0.04749337583780289,-0.03771981969475746
1748517866437300700,0.80030078125,0.004123218823224306,0.020616095513105392,0.04046862944960594
1748517866456109000,0.819109130859375,-0.025197450071573257,0.0462716780602932,0.0978882759809494
1748517866474917000,0.837917236328125,-0.02886253222823143,0.0584886260330677,0.09300149232149124
1748517866493725200,0.85672509765625,-0.021532366052269936,0.06337540596723557,0.0587940476834774
1748517866512533500,0.875533447265625,-0.005650337319821119,0.0584886260330677,0.027029991149902344
1748517866531341600,0.894341552734375,0.007788302376866341,0.020616095513105392,-0.0022906772792339325
1748517866550150000,0.91314990234375,0.011453386396169662,-0.0050394898280501366,-0.03649812191724777
1748517866568958000,0.9319580078125,0.004123218823224306,0.019394399598240852,-0.04016320779919624
1748517866587766000,0.95076611328125,-0.005650337319821119,0.01817270554602146,-0.013285927474498749
1748517866606574300,0.96957421875,-0.0007635590736754239,0.012064233422279358,0.00992626789957285
1748517866625382400,0.98838232421875,0.0065666078589856625,0.021837789565324783,0.02214321307837963
1748517866644190700,1.007190673828125,0.02733541466295719,-0.00259610079228878,0.014813045971095562
1748517866662998800,1.025998779296875,0.032222192734479904,-0.008704573847353458,-0.014507622458040714
1748517866681807000,1.04480712890625,0.029778804630041122,0.010842538438737392,-0.03527642786502838
1748517866700615200,1.063615234375,0.010231691412627697,-0.01725643500685692,-0.01817270554602146
1748517866719423500,1.082423583984375,-0.005650337319821119,-0.051463883370161057,0.014813045971095562
1748517866738231600,1.1012314453125,0.005344913341104984,-0.006261184345930815,0.031916771084070206
1748517866757039600,1.12003955078125,0.02489202655851841,0.04504998400807381,0.030695075169205666
1748517866775848000,1.138847900390625,0.02367033064365387,0.0035123717971146107,0.0038177953101694584
1748517866794656000,1.157656005859375,0.009009997360408306,-0.016034740954637527,-0.023059483617544174
1748517866813464300,1.17646435546875,0.010231691412627697,-0.0038177953101694584,-0.014507622458040714
1748517866832272400,1.1952724609375,0.01511846948415041,-0.008704573847353458,0.02092151902616024
1748517866851080700,1.214080810546875,0.0016798300202935934,0.009620844386518002,0.04046862944960594
1748517866869888800,1.232888671875,-0.005650337319821119,0.05726693198084831,0.027029991149902344
1748517866888697000,1.251697021484375,0.012675080448389053,0.0719272643327713,0.0038177953101694584
1748517866907505200,1.270505126953125,0.028557108715176582,0.020616095513105392,-0.004734066314995289
1748517866926313500,1.2893134765625,0.020005248486995697,-0.012369656935334206,0.028251685202121735
1748517866945121500,1.30812158203125,0.0065666078589856625,-0.04291202127933502,0.051463883370161057
1748517866963929900,1.326929931640625,0.020005248486995697,-0.04046862944960594,0.047798797488212585
1748517866982738200,1.34573828125,0.009009997360408306,0.0584886260330677,0.05757235363125801
1748517867001546200,1.364546142578125,-0.009315420873463154,0.11468657106161118,0.0587940476834774
1748517867020354600,1.3833544921875,0.004123218823224306,0.04993676394224167,0.03802524134516716
1748517867039162600,1.40216259765625,0.02244863659143448,-0.049020491540431976,0.028251685202121735
1748517867057971000,1.420970947265625,0.031000498682260513,-0.06001574173569679,-0.008399149402976036
1748517867076779000,1.439779052734375,0.037108972668647766,0.030389651656150818,-0.14889401197433472
1748517867095587300,1.45858740234375,0.04443913698196411,0.0988045409321785,-0.3358132839202881
1748517867114395400,1.4773955078125,0.12751436233520508,0.2576248347759247,-0.47386476397514343
1748517867133203700,1.49620361328125,0.6015318632125854,0.5410579442977905,-0.9405520558357239
1748517867152012000,1.515011962890625,1.4959648847579956,0.7707365155220032,-1.8446060419082642
1748517867170820000,1.533820068359375,2.219208002090454,0.4628695249557495,-2.5276858806610107
1748517867189628400,1.55262841796875,2.615037202835083,0.5935907959938049,-2.7585861682891846
1748517867208436500,1.5714365234375,2.860597610473633,1.154348611831665,-2.3945212364196777
1748517867227244800,1.590244873046875,2.8850317001342773,1.1677871942520142,-1.501309871673584
1748517867246053000,1.60905322265625,2.6565747261047363,0.9258917570114136,-0.30282753705978394
1748517867264861200,1.627861083984375,1.923557996749878,0.34192174673080444,0.8052493929862976
1748517867283669500,1.64666943359375,0.06398624926805496,-1.5394878387451172,0.9494093656539917
1748517867302477800,1.665477783203125,-1.0782980918884277,-2.024500608444214,1.0874608755111694
1748517867321286000,1.684285888671875,-1.0550858974456787,-1.4930634498596191,0.7966975569725037
1748517867340094200,1.70309423828125,-0.24510246515274048,-1.7655012607574463,0.09666658192873001
1748517867358902500,1.721902587890625,0.5514423847198486,-1.3379082679748535,-0.6815528273582458
1748517867377710600,1.740710693359375,0.7531746625900269,-0.6525375843048096,-1.0590564012527466
1748517867396519000,1.759518798828125,0.966971218585968,-0.3190149664878845,-0.7010999321937561
1748517867415327200,1.7783271484375,1.3298144340515137,-0.4778352677822113,-0.21853061020374298
1748517867434135300,1.79713525390625,1.5203988552093506,-0.6329904794692993,-0.14156384766101837
1748517867452943600,1.815943603515625,1.166107416152954,-0.9115368127822876,-0.2967190444469452
1748517867471752000,1.834751953125,0.8570187091827393,-2.0587079524993896,-0.22586077451705933
1748517867490560000,1.85356005859375,0.5942016839981079,-2.3506929874420166,-0.1366770714521408
1748517867509368300,1.872368408203125,0.5599942207336426,-1.7410674095153809,-0.1525591015815735
1748517867528176600,1.8911767578125,0.49646610021591187,-1.5126105546951294,-0.09025268256664276
1748517867546985000,1.90998486328125,0.30221667885780334,-1.8937791585922241,-0.0035123717971146107
1748517867565793000,1.92879296875,-0.017867282032966614,-2.29082989692688,0.14064757525920868
1748517867584601300,1.947601318359375,-0.2279987335205078,-2.3164854049682617,0.1650814712047577
1748517867603409700,1.96640966796875,-0.04963133856654167,-2.0684814453125,0.014813045971095562
1748517867622217700,1.9852177734375,0.1751604527235031,-1.6714308261871338,-0.15988926589488983
1748517867650430200,2.01343017578125,0.3046600818634033,-0.681858241558075,-0.8293778896331787
1748517867669238500,2.032238525390625,0.29977330565452576,0.04871506989002228,-1.3461546897888184
1748517867688046600,2.051046630859375,0.16905197501182556,0.5239542126655579,-1.4890929460525513
1748517867819704300,2.182704345703125,0.19959434866905212,-0.5315898060798645,-0.4897467792034149
1748517867904341500,2.267341552734375,-0.3623851239681244,-6.230947494506836,0.705070436000824
1748517867960766500,2.323766357421875,-1.6048485040664673,-8.822314262390137,2.2920515537261963
1748517867979574500,2.342574462890625,-2.1937053203582764,-8.329818725585938,2.519286870956421
1748517868007787000,2.370787109375,-2.450261116027832,-7.319477081298828,3.1742677688598633
1748517868026595000,2.389594970703125,-2.198591947555542,-6.996950149536133,3.6372900009155273
1748517868045403400,2.4084033203125,-1.7428998947143555,-4.8699798583984375,4.566999435424805
1748517868064211700,2.427211669921875,-0.5651864409446716,-2.4691972732543945,6.129546642303467
1748517868083020000,2.44602001953125,0.49768781661987305,-2.0440475940704346,7.30237340927124
1748517868101828400,2.464828369140625,1.183211088180542,-0.6598677635192871,7.908334255218506
1748517868120636400,2.483636474609375,1.8661383390426636,1.1616787910461426,7.775169372558594
1748517868139444700,2.50244482421875,2.384136915206909,1.6454697847366333,7.04703950881958
1748517868167657200,2.5306572265625,2.490424156188965,1.3192774057388306,5.202280521392822
