time,seconds_elapsed,z,y,x
1747237103755059200,0.01505908203125,0.24807319045066833,-0.05772321671247482,-0.07068588584661484
1747237103765090300,0.02509033203125,0.23328891396522522,0.060745105147361755,0.004388090688735247
1747237103775121200,0.03512109375,0.19901269674301147,0.15320606529712677,0.03825417906045914
1747237103785152300,0.04515234375,0.1702154129743576,0.19896955788135529,0.035525236278772354
1747237103795183400,0.055183349609375,0.16133137047290802,0.197067528963089,0.021158814430236816
1747237103805214500,0.06521435546875,0.16262513399124146,0.13968172669410706,0.006461627781391144
1747237103815244300,0.075244384765625,0.17465730011463165,0.06383863091468811,0.005264536943286657
1747237103825275400,0.085275390625,0.18605482578277588,0.018921492621302605,0.04801572859287262
1747237103835306500,0.095306396484375,0.19523687660694122,0.026570091024041176,0.11099256575107574
1747237103845337300,0.10533740234375,0.19983108341693878,0.08785848319530487,0.18785086274147034
1747237103855368400,0.115368408203125,0.17359362542629242,0.10211624950170517,0.2481594681739807
1747237103865399300,0.1253994140625,0.1082492396235466,0.0819808840751648,0.24843351542949677
1747237103875430400,0.135430419921875,0.022728215903043747,-0.028193820267915726,0.1956629753112793
1747237103885461200,0.145461181640625,-0.038899995386600494,-0.18861918151378632,0.13050101697444916
1747237103895492400,0.155492431640625,-0.08261179178953171,-0.3150080144405365,0.06839876621961594
1747237103905522400,0.1655224609375,-0.1133824810385704,-0.370041161775589,0.022937806323170662
1747237103915553300,0.17555322265625,-0.14388073980808258,-0.3626064360141754,-0.018221348524093628
1747237103925584400,0.18558447265625,-0.1817610114812851,-0.3377916216850281,-0.07485879212617874
1747237103935615200,0.195615234375,-0.21744070947170258,-0.3674651086330414,-0.14294490218162537
1747237103945646300,0.205646240234375,-0.2539103031158447,-0.47475665807724,-0.20767197012901306
1747237103955677200,0.21567724609375,-0.27774637937545776,-0.6099607944488525,-0.2606459856033325
1747237103965708300,0.225708251953125,-0.2908395528793335,-0.7261942028999329,-0.2684580981731415
1747237103975739100,0.2357392578125,-0.2916821837425232,-0.8077971935272217,-0.22054888308048248
1747237103985770200,0.245770263671875,-0.26564231514930725,-0.7641698122024536,-0.1253664493560791
1747237103995800300,0.25580029296875,-0.21968787908554077,-0.6443491578102112,-0.005528988782316446
1747237104005831200,0.2658310546875,-0.15476827323436737,-0.4927774667739868,0.11217660456895828
