time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1751119526135733200,385.8607331542969,-0.8332008123397827,0.12880364060401917,0.4914848804473877,0.2180314064025879,1.0658880472183228,0.0003203153610229492,2.6294784545898438
1751119526145678300,385.87067822265624,-0.8332008123397827,0.12880362570285797,0.4914848804473877,0.21803131699562073,1.0658880472183228,0.00032038986682891846,2.6294784545898438
1751119526155623400,385.88062353515625,-0.8332008123397827,0.12880361080169678,0.4914848804473877,0.21803128719329834,1.0658879280090332,0.00032038986682891846,2.6294784545898438
1751119526165568500,385.89056860351565,-0.8332008123397827,0.1288035809993744,0.49148494005203247,0.21803122758865356,1.0658880472183228,0.0003203749656677246,2.629478693008423
1751119526175513600,385.900513671875,-0.8332007527351379,0.1288035660982132,0.49148494005203247,0.2180311381816864,1.0658880472183228,0.00032041966915130615,2.629478693008423
1751119526185458700,385.9104587402344,-0.8332006931304932,0.1288035362958908,0.49148496985435486,0.218031108379364,1.0658880472183228,0.0003203749656677246,2.629478693008423
1751119526195403800,385.92040380859373,-0.8332007527351379,0.12880352139472961,0.49148499965667725,0.21803104877471924,1.0658881664276123,0.0003204047679901123,2.629478931427002
1751119526205348900,385.93034887695313,-0.8332006931304932,0.12880349159240723,0.49148499965667725,0.21803095936775208,1.0658880472183228,0.0003204345703125,2.629479169845581
1751119526215294000,385.9402939453125,-0.8332006931304932,0.12880347669124603,0.49148502945899963,0.2180309295654297,1.0658881664276123,0.00032041966915130615,2.629479169845581
1751119526225239300,385.9502392578125,-0.8332006931304932,0.12880346179008484,0.491485059261322,0.21803084015846252,1.0658881664276123,0.0003204643726348877,2.62947940826416
1751119526235184400,385.9601843261719,-0.8332006931304932,0.12880343198776245,0.491485059261322,0.21803072094917297,1.0658881664276123,0.00032053887844085693,2.62947940826416
1751119526245129500,385.9701293945312,-0.8332006931304932,0.12880341708660126,0.4914850890636444,0.2180306315422058,1.0658882856369019,0.0003205835819244385,2.6294796466827393
1751119526255074600,385.9800744628906,-0.8332006931304932,0.12880338728427887,0.4914851188659668,0.21803060173988342,1.0658882856369019,0.0003205537796020508,2.6294798851013184
1751119526265019600,385.99001953125,-0.8332006931304932,0.12880337238311768,0.4914851188659668,0.21803051233291626,1.0658882856369019,0.00032061338424682617,2.6294798851013184
1751119526274964700,385.99996484375,-0.8332006335258484,0.12880335748195648,0.4914851486682892,0.2180304229259491,1.0658882856369019,0.0003206580877304077,2.6294798851013184
1751119526284909800,386.0099099121094,-0.8332005739212036,0.1288033276796341,0.4914851784706116,0.2180303931236267,1.0658882856369019,0.0003205984830856323,2.6294801235198975
1751119526294855000,386.0198549804687,-0.8332005739212036,0.1288033127784729,0.4914851784706116,0.21803033351898193,1.0658882856369019,0.00032064318656921387,2.6294801235198975
1751119526304800000,386.0298000488281,-0.8332005739212036,0.1288032829761505,0.49148523807525635,0.21803024411201477,1.0658884048461914,0.00032064318656921387,2.6294803619384766
1751119526314745000,386.0397451171875,-0.8332005739212036,0.12880326807498932,0.49148523807525635,0.2180301547050476,1.0658884048461914,0.0003207176923751831,2.6294803619384766
1751119526334635300,386.05963525390627,-0.8332005143165588,0.12880322337150574,0.4914852976799011,0.21803006529808044,1.0658884048461914,0.0003206878900527954,2.6294806003570557
1751119526344580400,386.0695803222656,-0.8332004547119141,0.12880320847034454,0.4914852976799011,0.21802997589111328,1.0658884048461914,0.00032073259353637695,2.6294806003570557
1751119526354525400,386.079525390625,-0.8332004547119141,0.12880317866802216,0.4914853274822235,0.2180299460887909,1.0658884048461914,0.00032070279121398926,2.6294808387756348
1751119526364470500,386.08947045898435,-0.8332004547119141,0.12880316376686096,0.4914853572845459,0.21802988648414612,1.065888524055481,0.0003207176923751831,2.6294808387756348
1751119526374415600,386.09941552734375,-0.8332004547119141,0.12880313396453857,0.4914853572845459,0.21802979707717896,1.0658884048461914,0.00032076239585876465,2.629481077194214
1751119526384361000,386.10936083984376,-0.8332003951072693,0.12880311906337738,0.4914853870868683,0.21802976727485657,1.065888524055481,0.00032073259353637695,2.629481077194214
1751119526394306000,386.11930615234377,-0.8332003951072693,0.1288031041622162,0.4914854168891907,0.2180297076702118,1.065888524055481,0.0003207474946975708,2.629481077194214
1751119526404251100,386.1292512207031,-0.8332003355026245,0.1288030743598938,0.4914854168891907,0.21802961826324463,1.065888524055481,0.0003207772970199585,2.629481077194214
1751119526414196200,386.1391962890625,-0.8332003355026245,0.1288030594587326,0.49148544669151306,0.21802952885627747,1.0658886432647705,0.00032082200050354004,2.629481315612793
1751119526424141300,386.14914135742185,-0.8332003355026245,0.12880302965641022,0.49148547649383545,0.21802952885627747,1.0658886432647705,0.00032076239585876465,2.629481315612793
1751119526434086400,386.15908642578125,-0.8332003355026245,0.12880301475524902,0.49148547649383545,0.2180294394493103,1.0658886432647705,0.00032082200050354004,2.629481554031372
1751119526444031500,386.1690314941406,-0.8332002758979797,0.12880298495292664,0.49148550629615784,0.21802935004234314,1.0658886432647705,0.0003208369016647339,2.629481792449951
1751119526453976600,386.1789765625,-0.833200216293335,0.12880297005176544,0.4914855360984802,0.21802932024002075,1.0658886432647705,0.0003208070993423462,2.629481792449951
1751119526463921700,386.1889216308594,-0.8332003355026245,0.12880295515060425,0.4914855360984802,0.2180292010307312,1.0658886432647705,0.00032092630863189697,2.6294820308685303
1751119526473866800,386.19886669921874,-0.8332002758979797,0.12880292534828186,0.491485595703125,0.21802911162376404,1.06588876247406,0.00032092630863189697,2.6294820308685303
1751119526483811800,386.20881176757814,-0.833200216293335,0.12880291044712067,0.491485595703125,0.21802902221679688,1.06588876247406,0.0003209710121154785,2.6294822692871094
1751119526493757000,386.2187568359375,-0.833200216293335,0.12880288064479828,0.4914856255054474,0.2180289924144745,1.06588876247406,0.0003209412097930908,2.6294822692871094
1751119526503702000,386.2287019042969,-0.833200216293335,0.12880286574363708,0.4914856553077698,0.2180289328098297,1.0658888816833496,0.00032095611095428467,2.6294825077056885
1751119526513647000,386.2386472167969,-0.833200216293335,0.1288028508424759,0.4914856553077698,0.21802884340286255,1.06588876247406,0.0003210306167602539,2.6294825077056885
1751119526523592200,386.24859228515623,-0.8332001566886902,0.1288028210401535,0.49148568511009216,0.21802881360054016,1.0658888816833496,0.0003209710121154785,2.6294825077056885
1751119526533537500,386.25853759765624,-0.833200216293335,0.1288028061389923,0.49148571491241455,0.21802875399589539,1.0658888816833496,0.00032101571559906006,2.6294827461242676
1751119526543482600,386.26848266601564,-0.8332000970840454,0.12880277633666992,0.49148571491241455,0.21802866458892822,1.06588876247406,0.00032101571559906006,2.6294827461242676
1751119526553427700,386.278427734375,-0.8332000970840454,0.12880276143550873,0.49148574471473694,0.21802857518196106,1.0658888816833496,0.00032107532024383545,2.6294829845428467
1751119526563372800,386.2883728027344,-0.8332000970840454,0.12880274653434753,0.4914857745170593,0.21802854537963867,1.0658890008926392,0.0003210604190826416,2.6294829845428467
1751119526573318000,386.29831787109373,-0.8332000970840454,0.12880271673202515,0.4914857745170593,0.21802842617034912,1.0658888816833496,0.00032113492488861084,2.629483222961426
1751119526583263000,386.30826293945313,-0.8332000970840454,0.12880270183086395,0.4914858043193817,0.21802833676338196,1.0658890008926392,0.0003211796283721924,2.629483461380005
1751119526593208000,386.3182080078125,-0.8332000970840454,0.12880267202854156,0.4914858341217041,0.21802830696105957,1.0658890008926392,0.0003211498260498047,2.629483461380005
1751119526603153200,386.3281530761719,-0.8332000970840454,0.12880265712738037,0.4914858341217041,0.2180282175540924,1.0658890008926392,0.0003212094306945801,2.629483699798584
1751119526613098200,386.3380981445313,-0.8332000970840454,0.12880262732505798,0.4914858937263489,0.21802812814712524,1.0658891201019287,0.0003212243318557739,2.629483699798584
1751119526623043300,386.3480432128906,-0.8332000374794006,0.1288026124238968,0.4914858937263489,0.21802809834480286,1.0658891201019287,0.0003212094306945801,2.629483699798584
1751119526632988400,386.3579885253906,-0.8332000374794006,0.1288025975227356,0.4914858937263489,0.21802803874015808,1.0658890008926392,0.0003212392330169678,2.629483938217163
1751119526642933500,386.36793359375,-0.8331999778747559,0.1288025677204132,0.49148595333099365,0.21802794933319092,1.0658891201019287,0.0003212392330169678,2.629483938217163
1751119526652878600,386.37787866210937,-0.8331999778747559,0.12880255281925201,0.49148595333099365,0.21802785992622375,1.0658891201019287,0.00032129883766174316,2.629484176635742
1751119526662823700,386.38782373046877,-0.8331999778747559,0.12880252301692963,0.49148598313331604,0.21802785992622375,1.0658892393112183,0.0003212392330169678,2.629484176635742
1751119526672768800,386.3977687988281,-0.8331999778747559,0.12880250811576843,0.4914860129356384,0.2180277407169342,1.0658892393112183,0.000321313738822937,2.6294844150543213
1751119526682713900,386.4077138671875,-0.8331999778747559,0.12880249321460724,0.4914860129356384,0.21802765130996704,1.0658892393112183,0.00032138824462890625,2.6294846534729004
1751119526692659200,386.4176591796875,-0.8331999182701111,0.12880246341228485,0.4914860427379608,0.21802762150764465,1.0658893585205078,0.00032132863998413086,2.6294846534729004
1751119526702604300,386.42760424804686,-0.8331999778747559,0.12880244851112366,0.4914860725402832,0.2180275321006775,1.0658893585205078,0.0003214031457901001,2.6294848918914795
1751119526712549400,386.43754931640626,-0.8331998586654663,0.12880241870880127,0.4914860725402832,0.21802747249603271,1.0658892393112183,0.0003213733434677124,2.6294848918914795
1751119526722494500,386.4474943847656,-0.8331998586654663,0.12880240380764008,0.4914861023426056,0.21802738308906555,1.0658893585205078,0.0003214329481124878,2.6294848918914795
1751119526732439600,386.457439453125,-0.8331998586654663,0.1288023740053177,0.491486132144928,0.21802735328674316,1.0658893585205078,0.00032138824462890625,2.6294851303100586
1751119526742384600,386.46738452148435,-0.8331998586654663,0.1288023591041565,0.491486132144928,0.2180272936820984,1.0658893585205078,0.0003214329481124878,2.6294851303100586
1751119526752329700,386.47732983398436,-0.8331997990608215,0.1288023442029953,0.49148616194725037,0.21802720427513123,1.0658893585205078,0.0003214627504348755,2.6294851303100586
1751119526762274800,386.48727490234376,-0.8331997990608215,0.1288023144006729,0.49148619174957275,0.21802714467048645,1.0658893585205078,0.0003214627504348755,2.6294853687286377
1751119526772220000,386.4972199707031,-0.8331998586654663,0.12880229949951172,0.49148619174957275,0.2180270552635193,1.0658894777297974,0.0003215372562408447,2.629485607147217
1751119526782165000,386.5071650390625,-0.8331997990608215,0.12880226969718933,0.49148625135421753,0.21802696585655212,1.0658894777297974,0.0003215521574020386,2.629485607147217
1751119526792110000,386.5171101074219,-0.8331997394561768,0.12880225479602814,0.49148625135421753,0.21802696585655212,1.0658894777297974,0.00032150745391845703,2.629485607147217
1751119526802055200,386.52705517578124,-0.8331997394561768,0.12880223989486694,0.49148625135421753,0.21802687644958496,1.0658894777297974,0.0003215521574020386,2.629485845565796
1751119526812000300,386.53700024414064,-0.8331997394561768,0.12880221009254456,0.4914863109588623,0.2180267870426178,1.065889596939087,0.00032158195972442627,2.629485845565796
1751119526821945300,386.5469453125,-0.8331997394561768,0.12880219519138336,0.4914863109588623,0.21802669763565063,1.0658894777297974,0.0003216266632080078,2.629486083984375
1751119526831890400,386.5568903808594,-0.8331996202468872,0.12880216538906097,0.4914863407611847,0.21802669763565063,1.065889596939087,0.0003215521574020386,2.629486083984375
1751119526841835500,386.56683544921873,-0.8331997394561768,0.12880215048789978,0.4914863705635071,0.21802657842636108,1.0658897161483765,0.0003216564655303955,2.629486322402954
1751119526851780900,386.57678076171874,-0.833199679851532,0.1288021355867386,0.4914863705635071,0.2180265188217163,1.065889596939087,0.00032167136669158936,2.629486322402954
1751119526861726000,386.58672583007814,-0.8331996202468872,0.1288021057844162,0.49148640036582947,0.21802648901939392,1.0658897161483765,0.0003216266632080078,2.629486322402954
1751119526871671000,386.59667114257815,-0.8331996202468872,0.128802090883255,0.49148643016815186,0.21802639961242676,1.0658897161483765,0.00032167136669158936,2.629486560821533
1751119526881616100,386.6066162109375,-0.8331996202468872,0.12880206108093262,0.49148643016815186,0.2180263102054596,1.0658897161483765,0.0003217160701751709,2.6294867992401123
1751119526891561200,386.6165612792969,-0.8331995606422424,0.12880204617977142,0.49148645997047424,0.21802625060081482,1.0658897161483765,0.0003217160701751709,2.6294867992401123
1751119526901506300,386.62650634765623,-0.8331995010375977,0.12880201637744904,0.49148648977279663,0.21802622079849243,1.0658897161483765,0.00032167136669158936,2.6294867992401123
1751119526911451400,386.63645141601563,-0.8331995606422424,0.12880200147628784,0.49148648977279663,0.21802613139152527,1.0658897161483765,0.0003217458724975586,2.6294870376586914
1751119526921396500,386.646396484375,-0.8331995010375977,0.12880198657512665,0.491486519575119,0.2180260717868805,1.0658897161483765,0.00032176077365875244,2.6294870376586914
1751119526931341600,386.6563415527344,-0.8331995010375977,0.12880195677280426,0.4914865493774414,0.2180260419845581,1.065889835357666,0.0003217160701751709,2.6294872760772705
1751119526941286700,386.6662866210938,-0.8331995010375977,0.12880194187164307,0.4914865493774414,0.21802595257759094,1.065889835357666,0.00032179057598114014,2.6294872760772705
1751119526951231700,386.6762316894531,-0.8331995010375977,0.12880191206932068,0.4914866089820862,0.21802589297294617,1.0658899545669556,0.00032176077365875244,2.6294875144958496
1751119526961176800,386.6861767578125,-0.8331993818283081,0.12880189716815948,0.4914866089820862,0.218025803565979,1.065889835357666,0.000321805477142334,2.6294875144958496
1751119526971122000,386.69612182617186,-0.8331994414329529,0.1288018822669983,0.4914866089820862,0.21802577376365662,1.065889835357666,0.00032182037830352783,2.6294875144958496
1751119526981067000,386.70606689453126,-0.8331993818283081,0.1288018524646759,0.49148666858673096,0.21802568435668945,1.0658899545669556,0.00032182037830352783,2.6294877529144287
1751119526991012000,386.71601220703127,-0.8331993818283081,0.1288018375635147,0.49148666858673096,0.21802562475204468,1.0658899545669556,0.00032185018062591553,2.6294877529144287
1751119527000957200,386.7259572753906,-0.8331993222236633,0.12880180776119232,0.49148669838905334,0.2180255949497223,1.0658899545669556,0.000321805477142334,2.629487991333008
1751119527010902500,386.7359025878906,-0.8331993818283081,0.12880179286003113,0.49148672819137573,0.21802550554275513,1.0658900737762451,0.0003218650817871094,2.629487991333008
1751119527020847600,386.74584765625,-0.8331993222236633,0.12880176305770874,0.49148672819137573,0.21802544593811035,1.0658899545669556,0.0003218650817871094,2.629488229751587
1751119527030792700,386.75579272460936,-0.8331992626190186,0.12880174815654755,0.4914867579936981,0.21802541613578796,1.0658900737762451,0.0003218352794647217,2.629488229751587
1751119527040737800,386.76573779296876,-0.8331992626190186,0.12880173325538635,0.4914867877960205,0.2180253267288208,1.0658900737762451,0.0003218799829483032,2.629488229751587
1751119527050683000,386.7756828613281,-0.8331992626190186,0.12880170345306396,0.4914867877960205,0.21802523732185364,1.0658900737762451,0.00032192468643188477,2.629488468170166
1751119527060628000,386.7856279296875,-0.8331992030143738,0.12880168855190277,0.4914868175983429,0.21802517771720886,1.0658900737762451,0.00032192468643188477,2.629488468170166
1751119527070573000,386.79557299804685,-0.833199143409729,0.12880165874958038,0.4914868474006653,0.21802514791488647,1.0658900737762451,0.0003218799829483032,2.629488468170166
1751119527080518100,386.80551806640625,-0.8331992030143738,0.1288016438484192,0.4914868474006653,0.2180250585079193,1.0658900737762451,0.00032195448875427246,2.629488706588745
1751119527090463200,386.81546313476565,-0.833199143409729,0.128801628947258,0.49148687720298767,0.21802499890327454,1.0658901929855347,0.0003219693899154663,2.629488706588745
1751119527100408300,386.825408203125,-0.833199143409729,0.1288015991449356,0.49148690700531006,0.21802493929862976,1.0658901929855347,0.00032195448875427246,2.629488945007324
1751119527110353400,386.835353515625,-0.833199143409729,0.12880158424377441,0.49148690700531006,0.21802487969398499,1.0658901929855347,0.000321999192237854,2.629488945007324
1751119527120298500,386.8452985839844,-0.833199143409729,0.12880155444145203,0.49148696660995483,0.21802479028701782,1.0658903121948242,0.000321999192237854,2.6294891834259033
